Time,lighting,furance,kitchen_outlets,outlets_unknown,washer_dryer,stove,air_conditioning,air_conditioning2,miscellaeneous,smoke_alarms,lighting2,kitchen_outlets2,dishwaser,bathroom_gfi,bathroom_gfi2,lighting3,lighting4,air_conditioning3
2011-04-26 19:48:00,1.0,684.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,54.0,138.0,2.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:49:00,1.0,680.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,49.0,139.0,2.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:50:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,49.0,136.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:51:00,1.0,682.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,56.0,137.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:52:00,1.0,689.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,47.0,135.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:53:00,1.0,678.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,51.0,135.0,2.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:54:00,1.0,687.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,63.0,134.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:55:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,55.0,134.0,2.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:56:00,1.0,678.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,83.0,130.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:57:00,1.0,681.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,45.0,130.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:58:00,1.0,681.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,45.0,130.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 19:59:00,1.0,684.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,59.0,130.0,2.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:00:00,1.0,687.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,48.0,129.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:01:00,1.0,689.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,53.0,130.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:02:00,1.0,676.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,49.0,127.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:03:00,1.0,670.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,46.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:04:00,1.0,666.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,60.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:05:00,1.0,662.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,48.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:06:00,1.0,656.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,62.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:07:00,1.0,645.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,57.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:08:00,1.0,624.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,50.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:09:00,1.0,616.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,59.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:10:00,1.0,607.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,56.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:11:00,1.0,606.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,59.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:12:00,1.0,599.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,68.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:13:00,1.0,595.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,57.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:14:00,1.0,587.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,58.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:15:00,1.0,589.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,53.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:16:00,1.0,587.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,56.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:17:00,1.0,580.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,54.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:18:00,0.0,572.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,67.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:19:00,1.0,576.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,52.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:20:00,1.0,571.0,2.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,59.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:21:00,1.0,571.0,2.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,55.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:22:00,0.0,104.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,50.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:23:00,0.0,104.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,48.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:24:00,0.0,107.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,51.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:25:00,0.0,107.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,54.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:26:00,0.0,105.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,55.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:27:00,0.0,105.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,52.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:28:00,0.0,106.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,60.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:29:00,0.0,106.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,60.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:30:00,0.0,106.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,55.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:31:00,0.0,104.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,57.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:32:00,0.0,106.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,57.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:33:00,0.0,107.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,52.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:34:00,0.0,107.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,49.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:35:00,0.0,106.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,53.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:36:00,0.0,576.0,3.0,2.0,1.0,5.0,0.0,0.0,2.0,0.0,67.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:37:00,1.0,584.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:38:00,1.0,613.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,66.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:39:00,1.0,625.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,42.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:40:00,1.0,653.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,43.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:41:00,1.0,661.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,43.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:42:00,1.0,671.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,50.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:43:00,1.0,679.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,42.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:44:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,48.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:45:00,1.0,681.0,4.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,43.0,137.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:46:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,41.0,162.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:47:00,1.0,688.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,39.0,151.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:48:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,43.0,141.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:49:00,1.0,686.0,4.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,39.0,140.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:50:00,1.0,689.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,60.0,138.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:51:00,1.0,686.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,46.0,138.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:52:00,1.0,688.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,44.0,135.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:53:00,1.0,686.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,37.0,135.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:54:00,1.0,690.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,37.0,134.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:55:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,42.0,133.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:56:00,1.0,682.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,41.0,134.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:57:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,40.0,130.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:58:00,1.0,687.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,36.0,131.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 20:59:00,1.0,687.0,4.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,48.0,519.0,3.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:00:00,1.0,685.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,39.0,515.0,3.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:01:00,1.0,688.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,37.0,510.0,3.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:02:00,1.0,684.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,41.0,506.0,4.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:03:00,1.0,684.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,44.0,507.0,5.0,2.0,1.0,0.0,0.0,0.0
2011-04-26 21:04:00,1.0,684.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,48.0,506.0,3.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:05:00,1.0,689.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,36.0,507.0,3.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:06:00,1.0,689.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,37.0,508.0,3.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:07:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,45.0,505.0,3.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:08:00,1.0,681.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,36.0,507.0,3.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:09:00,1.0,693.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,35.0,508.0,3.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:10:00,1.0,685.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,36.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:11:00,1.0,691.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:12:00,1.0,684.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:13:00,1.0,678.0,4.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:14:00,1.0,677.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,44.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:15:00,1.0,666.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:16:00,1.0,662.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,40.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:17:00,1.0,652.0,3.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,34.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:18:00,1.0,635.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:19:00,1.0,624.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,34.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:20:00,1.0,618.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,44.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:21:00,1.0,607.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,50.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:22:00,1.0,602.0,4.0,3.0,846.0,6.0,10.0,5.0,2.0,0.0,41.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:23:00,0.0,608.0,3.0,3.0,339.0,4.0,2.0,0.0,2.0,0.0,36.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:24:00,0.0,603.0,3.0,3.0,314.0,4.0,2.0,0.0,2.0,0.0,46.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:25:00,0.0,594.0,3.0,3.0,327.0,4.0,2.0,0.0,2.0,0.0,39.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:26:00,0.0,585.0,3.0,3.0,315.0,4.0,2.0,0.0,2.0,0.0,42.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:27:00,0.0,588.0,3.0,3.0,319.0,4.0,2.0,0.0,2.0,0.0,36.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:28:00,0.0,585.0,3.0,3.0,321.0,4.0,2.0,0.0,2.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:29:00,0.0,585.0,3.0,3.0,309.0,4.0,2.0,0.0,2.0,0.0,48.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:30:00,0.0,578.0,3.0,3.0,302.0,4.0,2.0,0.0,2.0,0.0,50.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:31:00,0.0,578.0,3.0,3.0,315.0,4.0,2.0,0.0,2.0,0.0,43.0,233.0,3.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:32:00,0.0,574.0,3.0,3.0,293.0,4.0,5.0,0.0,2.0,0.0,43.0,186.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:33:00,0.0,106.0,0.0,0.0,311.0,3.0,5.0,0.0,2.0,0.0,49.0,172.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:34:00,0.0,106.0,0.0,0.0,292.0,3.0,5.0,0.0,2.0,0.0,43.0,170.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:35:00,0.0,106.0,0.0,0.0,289.0,3.0,5.0,0.0,2.0,0.0,33.0,165.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:36:00,0.0,106.0,0.0,0.0,293.0,3.0,5.0,0.0,2.0,0.0,42.0,161.0,2.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:37:00,0.0,107.0,0.0,0.0,305.0,3.0,5.0,0.0,2.0,0.0,33.0,159.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:38:00,0.0,104.0,0.0,1.0,842.0,3.0,10.0,5.0,2.0,0.0,43.0,156.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:39:00,0.0,103.0,0.0,0.0,309.0,3.0,5.0,0.0,2.0,0.0,38.0,153.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:40:00,0.0,551.0,4.0,4.0,295.0,3.0,5.0,0.0,2.0,0.0,46.0,152.0,2.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:41:00,0.0,508.0,9.0,5.0,281.0,3.0,5.0,2.0,2.0,0.0,40.0,150.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:42:00,0.0,309.0,1.0,1.0,291.0,3.0,5.0,0.0,2.0,0.0,36.0,149.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:43:00,0.0,305.0,1.0,1.0,282.0,3.0,5.0,0.0,2.0,0.0,37.0,148.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:44:00,0.0,305.0,1.0,1.0,289.0,3.0,5.0,0.0,2.0,0.0,80.0,147.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:45:00,0.0,304.0,2.0,2.0,828.0,3.0,10.0,5.0,2.0,0.0,46.0,144.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:46:00,0.0,302.0,1.0,1.0,295.0,3.0,5.0,0.0,2.0,0.0,36.0,145.0,1.0,1.0,0.0,0.0,0.0,0.0
2011-04-26 21:47:00,0.0,768.0,5.0,4.0,283.0,5.0,5.0,0.0,2.0,0.0,40.0,143.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:48:00,0.0,604.0,3.0,3.0,290.0,4.0,2.0,0.0,1.0,0.0,44.0,142.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:49:00,0.0,631.0,3.0,3.0,290.0,4.0,2.0,0.0,2.0,0.0,44.0,141.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:50:00,1.0,642.0,4.0,4.0,812.0,4.0,8.0,2.0,2.0,0.0,34.0,143.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:51:00,0.0,659.0,4.0,3.0,288.0,4.0,2.0,0.0,2.0,0.0,43.0,138.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:52:00,0.0,665.0,4.0,3.0,284.0,4.0,2.0,0.0,2.0,0.0,38.0,139.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:53:00,0.0,685.0,4.0,4.0,280.0,4.0,2.0,0.0,1.0,0.0,39.0,137.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:54:00,0.0,685.0,4.0,4.0,270.0,5.0,2.0,0.0,2.0,0.0,39.0,138.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:55:00,0.0,678.0,5.0,4.0,819.0,4.0,8.0,2.0,2.0,0.0,37.0,138.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:56:00,0.0,689.0,4.0,4.0,273.0,4.0,2.0,0.0,2.0,0.0,34.0,137.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:57:00,0.0,697.0,4.0,4.0,274.0,4.0,2.0,0.0,2.0,0.0,35.0,136.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:58:00,0.0,690.0,4.0,4.0,280.0,4.0,2.0,0.0,2.0,0.0,46.0,134.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 21:59:00,0.0,692.0,4.0,4.0,279.0,5.0,2.0,0.0,2.0,0.0,36.0,134.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:00:00,0.0,699.0,5.0,4.0,802.0,4.0,8.0,2.0,2.0,0.0,45.0,133.0,2.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:01:00,0.0,698.0,4.0,4.0,273.0,4.0,2.0,0.0,2.0,0.0,41.0,134.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:02:00,0.0,695.0,4.0,4.0,294.0,4.0,2.0,0.0,1.0,0.0,36.0,133.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:03:00,0.0,701.0,4.0,4.0,268.0,5.0,2.0,0.0,2.0,0.0,45.0,132.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:04:00,0.0,699.0,4.0,3.0,276.0,4.0,2.0,0.0,2.0,0.0,34.0,130.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:05:00,0.0,700.0,4.0,4.0,783.0,4.0,8.0,2.0,2.0,0.0,38.0,130.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:06:00,0.0,697.0,5.0,4.0,276.0,4.0,2.0,0.0,2.0,0.0,37.0,129.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:07:00,0.0,691.0,4.0,4.0,282.0,5.0,2.0,0.0,2.0,0.0,44.0,130.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:08:00,0.0,695.0,4.0,4.0,279.0,4.0,2.0,0.0,2.0,0.0,35.0,130.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:09:00,84.0,691.0,4.0,4.0,281.0,4.0,2.0,0.0,2.0,0.0,36.0,207.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:10:00,95.0,693.0,4.0,3.0,803.0,4.0,8.0,2.0,2.0,0.0,34.0,129.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:11:00,102.0,695.0,4.0,3.0,283.0,4.0,2.0,0.0,2.0,0.0,36.0,128.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:12:00,104.0,685.0,3.0,3.0,274.0,4.0,2.0,0.0,2.0,0.0,36.0,127.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:13:00,103.0,687.0,3.0,3.0,287.0,4.0,2.0,0.0,2.0,0.0,34.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:14:00,103.0,689.0,4.0,3.0,281.0,4.0,2.0,0.0,2.0,0.0,44.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:15:00,102.0,684.0,4.0,3.0,796.0,4.0,8.0,5.0,2.0,0.0,39.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:16:00,102.0,688.0,4.0,3.0,273.0,4.0,2.0,0.0,2.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:17:00,105.0,689.0,4.0,3.0,267.0,4.0,2.0,0.0,2.0,0.0,36.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:18:00,104.0,692.0,4.0,3.0,274.0,4.0,2.0,0.0,2.0,0.0,35.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:19:00,101.0,687.0,4.0,3.0,794.0,4.0,8.0,2.0,2.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:20:00,103.0,692.0,4.0,3.0,791.0,4.0,8.0,2.0,2.0,0.0,38.0,1.0,0.0,1.0,1.0,0.0,35.0,0.0
2011-04-26 22:21:00,103.0,692.0,4.0,3.0,277.0,4.0,2.0,0.0,2.0,0.0,52.0,3.0,0.0,1.0,1.0,0.0,36.0,0.0
2011-04-26 22:22:00,104.0,685.0,4.0,3.0,295.0,4.0,2.0,0.0,2.0,0.0,41.0,2.0,0.0,1.0,1.0,0.0,36.0,0.0
2011-04-26 22:23:00,106.0,689.0,4.0,3.0,277.0,4.0,2.0,0.0,2.0,0.0,33.0,2.0,0.0,1.0,1.0,0.0,36.0,0.0
2011-04-26 22:24:00,105.0,683.0,4.0,3.0,264.0,4.0,2.0,0.0,2.0,0.0,40.0,2.0,0.0,1.0,1.0,0.0,21.0,0.0
2011-04-26 22:25:00,105.0,688.0,4.0,3.0,770.0,4.0,8.0,5.0,2.0,0.0,35.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:26:00,103.0,677.0,4.0,3.0,265.0,4.0,2.0,0.0,1.0,0.0,37.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:27:00,104.0,685.0,4.0,3.0,274.0,4.0,2.0,0.0,2.0,0.0,37.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:28:00,102.0,686.0,4.0,3.0,265.0,4.0,2.0,0.0,2.0,0.0,44.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:29:00,103.0,678.0,4.0,3.0,267.0,4.0,2.0,0.0,2.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
2011-04-26 22:30:00,102.0,674.0,4.0,3.0,273.0,4.0,2.0,0.0,2.0,0.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
