Time,outlets_unknown,outlets_unknown2,lighting,electronics,refrigerator,disposal,dishwaser,furance,lighting2,outlets_unknown3,washer_dryer,washer_dryer2,lighting3,microwave,lighting4,smoke_alarms,lighting5,bathroom_gfi,kitchen_outlets,kitchen_outlets2
2011-04-23 09:49:00,0.0,0.0,0.0,81.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:50:00,0.0,0.0,0.0,91.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:51:00,0.0,0.0,0.0,83.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:52:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:53:00,0.0,0.0,0.0,89.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:54:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:55:00,0.0,0.0,0.0,107.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:56:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:57:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:58:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 09:59:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:00:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:01:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:02:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:03:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:04:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:05:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:06:00,0.0,0.0,0.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:07:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:08:00,0.0,0.0,0.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:09:00,0.0,0.0,0.0,77.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:10:00,0.0,0.0,0.0,93.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:11:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:12:00,0.0,0.0,0.0,84.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:13:00,0.0,0.0,0.0,92.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:14:00,0.0,0.0,0.0,82.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:15:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:16:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:17:00,1.0,0.0,1.0,77.0,134.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:18:00,1.0,0.0,1.0,76.0,136.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:19:00,1.0,0.0,0.0,77.0,124.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:20:00,1.0,0.0,1.0,80.0,121.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:21:00,1.0,0.0,0.0,76.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:22:00,1.0,0.0,0.0,76.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:23:00,1.0,0.0,0.0,77.0,119.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:24:00,1.0,0.0,0.0,76.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:25:00,1.0,0.0,0.0,92.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:26:00,1.0,0.0,0.0,91.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:27:00,1.0,0.0,0.0,102.0,116.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:28:00,0.0,0.0,0.0,106.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:29:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:30:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:31:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:32:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:33:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:34:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:35:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:36:00,0.0,0.0,0.0,77.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:37:00,0.0,0.0,0.0,77.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:38:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:39:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:40:00,0.0,0.0,0.0,79.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:41:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:42:00,0.0,0.0,0.0,88.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:43:00,0.0,0.0,0.0,92.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:44:00,0.0,0.0,0.0,77.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:45:00,0.0,0.0,0.0,77.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:46:00,0.0,0.0,0.0,75.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:47:00,0.0,0.0,0.0,88.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:48:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:49:00,0.0,0.0,0.0,77.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:50:00,0.0,0.0,0.0,89.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:51:00,0.0,0.0,0.0,83.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:52:00,0.0,0.0,0.0,78.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:53:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:54:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:55:00,0.0,0.0,0.0,99.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:56:00,0.0,0.0,0.0,88.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:57:00,1.0,0.0,0.0,82.0,133.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:58:00,1.0,0.0,1.0,83.0,135.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 10:59:00,1.0,0.0,0.0,83.0,128.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:00:00,1.0,0.0,0.0,89.0,122.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:01:00,1.0,0.0,0.0,83.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:02:00,1.0,0.0,0.0,82.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:03:00,1.0,0.0,0.0,82.0,119.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:04:00,1.0,0.0,0.0,82.0,119.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:05:00,1.0,0.0,0.0,77.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:06:00,1.0,0.0,0.0,78.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:07:00,1.0,0.0,0.0,78.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:08:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:09:00,0.0,0.0,0.0,80.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:10:00,0.0,0.0,0.0,76.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:11:00,0.0,0.0,0.0,79.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:12:00,0.0,0.0,0.0,89.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:13:00,0.0,0.0,0.0,85.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:14:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:15:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:16:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:17:00,0.0,0.0,0.0,83.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:18:00,0.0,0.0,0.0,83.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:19:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:20:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:21:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:22:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:23:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:24:00,0.0,0.0,0.0,86.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:25:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:26:00,0.0,0.0,0.0,79.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:27:00,0.0,0.0,0.0,86.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:28:00,0.0,0.0,0.0,91.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:29:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:30:00,0.0,0.0,0.0,102.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:31:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:32:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:33:00,0.0,0.0,0.0,96.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:34:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:35:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:36:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:37:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:38:00,1.0,0.0,1.0,118.0,983.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:39:00,1.0,0.0,0.0,96.0,131.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:40:00,1.0,0.0,0.0,95.0,122.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:41:00,1.0,0.0,0.0,97.0,121.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:42:00,1.0,0.0,0.0,104.0,120.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:43:00,1.0,0.0,0.0,106.0,119.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:44:00,1.0,0.0,0.0,97.0,119.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:45:00,1.0,0.0,0.0,96.0,118.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:46:00,1.0,0.0,0.0,96.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:47:00,1.0,0.0,0.0,96.0,117.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:48:00,0.0,0.0,0.0,102.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:49:00,0.0,0.0,0.0,81.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:50:00,0.0,0.0,0.0,89.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:51:00,0.0,0.0,0.0,83.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:52:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:53:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:54:00,0.0,0.0,0.0,110.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:55:00,0.0,0.0,0.0,112.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:56:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:57:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:58:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 11:59:00,0.0,0.0,0.0,99.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:00:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:01:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:02:00,0.0,0.0,0.0,98.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:03:00,0.0,0.0,0.0,97.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:04:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:05:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:06:00,0.0,0.0,0.0,77.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:07:00,0.0,0.0,0.0,91.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:08:00,0.0,0.0,0.0,78.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:09:00,0.0,0.0,0.0,89.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:10:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:11:00,0.0,0.0,0.0,79.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:12:00,0.0,0.0,0.0,87.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:13:00,0.0,0.0,0.0,92.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:14:00,0.0,0.0,0.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:15:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:16:00,0.0,0.0,0.0,77.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
2011-04-23 12:17:00,0.0,0.0,0.0,76.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0
